Recording Transcription Identification,Measure Identification,Year,Date,Recording Start Time,Recording Station Identification,Route Name,Route Identification,Station,UTM Zone,UTM Easting,UTM Northing,Observer,Cloud Cover (%),Wind Speed (Beaufort Scale),Temperature (°C),Background Noise Level,Transcriber,American Ornithologists' Union Species Code,Number of Birds Detected From 0 - 3 Minutes,Number of Birds Detected From 3 - 5 Minutes,Number of Birds Detected From 5 - 10 Minutes,Call Detected During Bird Fly Over,Vegetation Community,Observer Comments,Transcriber Comments,Comments
2825,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,SWTH,2,0,0,FALSE,MW,,"Noise- 2
000.wav",
2826,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,BRCR,1,0,0,FALSE,MW,,"Noise- 2
000.wav",
2827,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,CAWA,0,0,1,FALSE,MW,,"Noise- 2
000.wav",
2828,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,MAWA,1,0,0,FALSE,MW,,"Noise- 2
000.wav",
2829,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,BBWA,1,0,0,FALSE,MW,,"Noise- 2
000.wav",
2830,PANP-04-13-2007-1,2007,22/06/2007,4:19,PANP-04-13,Crean Lake Road,4,13,13U,421050,5985253,,,,,Light,2,RUGR,1,0,0,FALSE,MW,,"Noise- 2
000.wav",
2612,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,SWTH,3,0,0,FALSE,,,"Noise- 1
002.wav",
2613,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,GRAJ,0,1,0,FALSE,,,"Noise- 1
002.wav",
2614,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,BBWA,1,0,0,FALSE,,,"Noise- 1
002.wav",
2615,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,YRWA,1,0,0,FALSE,,,"Noise- 1
002.wav",
2616,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,CHSP,2,0,0,FALSE,,,"Noise- 1
002.wav",
2617,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,TEWA,1,0,0,FALSE,,,"Noise- 1
002.wav",
2618,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,RUGR,0,1,0,FALSE,,,"Noise- 1
002.wav",
2619,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,WTSP,1,0,0,FALSE,,,"Noise- 1
002.wav",
2620,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,WWCR,0,0,2,TRUE,,,"Noise- 1
002.wav",
2621,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,PISI,1,0,0,FALSE,,,"Noise- 1
002.wav",
2622,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,MAWA,1,0,0,FALSE,,,"Noise- 1
002.wav",
2623,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,COLO,0,1,0,FALSE,,,"Noise- 1
002.wav",
2624,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,AMCR,1,0,0,FALSE,,,"Noise- 1
002.wav",
2625,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,CEDW,0,1,0,FALSE,,,"Noise- 1
002.wav",
2626,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,BLBW,1,0,0,FALSE,,,"Noise- 1
002.wav",
2627,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,GULL,0,0,1,FALSE,,,"Noise- 1
002.wav",
2628,PANP-04-15-2007-1,2007,22/06/2007,4:55,PANP-04-15,Crean Lake Road,4,15,13U,420398,5985641,,,,,None,2,WIWR,1,0,0,FALSE,,,"Noise- 1
002.wav",
2629,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,CHSP,2,0,0,FALSE,CS,,"Noise- 3
003.wav",
2630,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,SWTH,2,0,1,FALSE,CS,,"Noise- 3
003.wav",
2631,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,WTSP,2,0,0,FALSE,CS,,"Noise- 3
003.wav",
2632,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,TEWA,1,0,0,FALSE,CS,,"Noise- 3
003.wav",
2633,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,WIWR,1,0,0,FALSE,CS,,"Noise- 3
003.wav",
2634,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,COLO,0,0,1,FALSE,CS,,"Noise- 3
003.wav",
2635,PANP-04-16-2007-1,2007,22/06/2007,5:15,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Moderate,2,AMCR,0,0,1,FALSE,CS,,"Noise- 3
003.wav",
2636,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,CHSP,2,0,0,FALSE,CS,,"Noise- 3
004.wav",
2637,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,BRCR,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2638,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,PIWO,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2639,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,WIWR,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2640,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,WTSP,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2641,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,COTE,1,0,1,FALSE,CS,,"Noise- 3
004.wav",
2642,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,COLO,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2643,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,CORA,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2644,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,MAWA,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2645,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,PISI,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2646,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,SWTH,1,0,0,FALSE,CS,,"Noise- 3
004.wav",
2647,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,BRCR,1,1,0,FALSE,CS,,"Noise- 3
004.wav",
2648,PANP-04-17-2007-1,2007,22/06/2007,5:41,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,Moderate,2,TEWA,0,0,1,FALSE,CS,,"Noise- 3
004.wav",
2649,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,TEWA,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2650,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,CORA,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2651,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,SWTH,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2652,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,BOCH,0,1,0,FALSE,CS,,"Noise- 2
005.wav",
2653,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,COTE,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2654,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,RCKI,1,0,0,FALSE,CS,,"Noise- 2
005.wav",
2655,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,WWCR,1,0,1,FALSE,CS,,"Noise- 2
005.wav",
2656,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,COLO,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2657,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,WTSP,0,0,1,FALSE,CS,,"Noise- 2
005.wav",
2658,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,BBWA,2,0,0,FALSE,CS,,"Noise- 2
005.wav",
2659,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,CHSP,1,0,1,FALSE,CS,,"Noise- 2
005.wav",
2660,PANP-04-18-2007-1,2007,22/06/2007,6:01,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,2,BRCR,0,0,1,FALSE,CS,,"Noise- 2
005.wav",
2661,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,WIWR,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2662,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,SWTH,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2663,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,TEWA,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2664,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,RCKI,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2665,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,COTE,2,0,0,FALSE,CS,,"Noise- 3
006.wav",
2666,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,PIWO,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2667,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,WTSP,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2668,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,AMRO,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2669,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,PISI,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2670,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,CHSP,1,0,1,FALSE,CS,,"Noise- 3
006.wav",
2671,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,BBWA,1,0,0,FALSE,CS,,"Noise- 3
006.wav",
2672,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,EVGR,0,1,0,TRUE,CS,,"Noise- 3
006.wav",
2673,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,COLO,1,1,0,FALSE,CS,,"Noise- 3
006.wav",
2674,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,BOCH,0,0,1,FALSE,CS,,"Noise- 3
006.wav",
2675,PANP-04-19-2007-1,2007,22/06/2007,6:26,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,Moderate,2,BCCH,0,0,1,FALSE,CS,,"Noise- 3
006.wav",
2693,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,CHSP,2,0,0,FALSE,,,"Noise- 2
007.wav",
2694,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,RBNU,1,0,0,FALSE,,,"Noise- 2
007.wav",
2695,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,MAWA,2,0,0,FALSE,,,"Noise- 2
007.wav",
2696,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,SWTH,2,0,0,FALSE,,,"Noise- 2
007.wav",
2697,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,BBWA,1,0,1,FALSE,,,"Noise- 2
007.wav",
2698,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,WIWR,1,0,1,FALSE,,,"Noise- 2
007.wav",
2699,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,WTSP,1,0,1,FALSE,,,"Noise- 2
007.wav",
2700,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,COSN,1,0,0,FALSE,,,"Noise- 2
007.wav",
2701,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,REVI,1,0,0,FALSE,,,"Noise- 2
007.wav",
2702,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,YRWA,0,1,0,FALSE,,,"Noise- 2
007.wav",
2703,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,BOCH,0,1,1,FALSE,,,"Noise- 2
007.wav",
2704,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,CORA,0,1,0,FALSE,,,"Noise- 2
007.wav",
2705,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,COLO,0,0,1,FALSE,,,"Noise- 2
007.wav",
2706,PANP-04-20-2007-1,2007,22/06/2007,6:50,PANP-04-20,Crean Lake Road,4,20,13U,418931,5986855,,,,,Light,2,EVGR,0,0,2,TRUE,,,"Noise- 2
007.wav",
2707,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,WTSP,2,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2708,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,TEWA,2,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2709,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,WIWR,1,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2710,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,MAWA,2,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2711,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,SWTH,2,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2712,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,CHSP,1,0,1,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2713,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,GRAJ,1,0,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2714,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,OVEN,0,1,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2715,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,COLO,0,1,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2716,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,BBWA,0,1,0,FALSE,MW,,"Noise- 3
008.wav
Red Squirrel",
2717,PANP-04-21-2007-1,2007,22/06/2007,7:12,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Moderate,2,GULL,0,0,1,TRUE,MW,,"Noise- 3
008.wav
Red Squirrel",
2718,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,HAWO,1,0,0,FALSE,,,"Noise- 1
009.wav",
2719,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,SWTH,3,0,0,FALSE,,,"Noise- 1
009.wav",
2720,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,CHSP,1,1,0,FALSE,,,"Noise- 1
009.wav",
2721,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,CMWA,1,0,0,FALSE,,,"Noise- 1
009.wav",
2722,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,WTSP,1,1,0,FALSE,,,"Noise- 1
009.wav",
2723,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,BLTE,1,0,0,TRUE,,,"Noise- 1
009.wav",
2724,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,COLO,2,0,0,FALSE,,,"Noise- 1
009.wav",
2725,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,BOCH,0,1,0,FALSE,,,"Noise- 1
009.wav",
2726,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,TEWA,1,0,1,FALSE,,,"Noise- 1
009.wav",
2727,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,BBWA,0,0,1,FALSE,,,"Noise- 1
009.wav",
2728,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,REVI,1,0,0,FALSE,,,"Noise- 1
009.wav",
2729,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,RBNU,0,0,1,FALSE,,,"Noise- 1
009.wav",
2730,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,SWSP,1,0,0,FALSE,,,"Noise- 1
009.wav",
2731,PANP-04-22-2007-1,2007,22/06/2007,7:34,PANP-04-22,Crean Lake Road,4,22,13U,418487,5987351,,,,,None,2,RWBL,0,0,1,FALSE,,,"Noise- 1
009.wav",
2732,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,YRWA,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2733,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,REVI,1,0,1,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2734,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,RBNU,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2735,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,GRAJ,2,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2736,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,CHSP,3,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2737,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,SOSP,0,1,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2738,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,BARS,2,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2739,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,TEWA,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2740,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,CEDW,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2741,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,RWBL,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2742,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,OVEN,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2743,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,AMRO,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2744,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,BLBW,1,0,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2745,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,PISI,0,1,0,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2746,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,COLO,0,0,1,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2747,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,GULL,0,0,2,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2748,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,WTSP,0,0,1,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2749,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,GBHE,0,0,1,TRUE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
2750,PANP-04-23-2007-1,2007,22/06/2007,7:56,PANP-04-23,Crean Lake Road,4,23,13U,418335,5987700,,,,,Light,2,MAWA,0,0,1,FALSE,,,"Noise- 2
010.wav
-unknown shorebird- 5-10minute interval.",
